-62,-906,-62
-62,-968,0
-125,-1031,-31
-125,-1093,-31
-187,-1281,-156
-343,-1468,62
-93,-1062,-312
-125,-906,-281
-312,-1031,-156
-218,-1031,-281
-62,-937,-156
-93,-875,-31
-156,-875,-93
-281,-875,-93
-250,-875,-62
-250,-906,0
-187,-968,-31
-250,-1062,-31
-312,-1062,62
-250,-1343,-31
-125,-1250,31
-31,-1062,-125
187,-1093,-281
31,-1093,-31
-125,-937,-62
-31,-812,-93
-31,-875,-93
-31,-937,-62
-62,-937,-31
-93,-968,-31
-156,-1062,-93
-62,-1062,-31
-187,-1375,-62
-281,-1312,31
-125,-1000,-281
-281,-875,-218
-312,-937,-250
-156,-968,-187
-93,-906,-31
-156,-875,-62
-250,-875,-62
-250,-875,-62
-218,-875,0
-218,-906,0
-218,-1000,-62
-312,-1062,-31
-281,-1250,-62
-31,-1375,-31
-62,-1125,-156
31,-1156,-312
-156,-906,-125
-93,-843,-156
-62,-843,-93
-31,-875,-125
-62,-937,-93
-93,-937,0
-93,-968,-62
-156,-1031,-62
-62,-1093,-62
-156,-1468,-93
-250,-1312,-93
-156,-968,-312
-250,-968,-218
-312,-1000,-187
-125,-968,-250
-31,-906,-93
-125,-875,-62
-250,-875,-93
-250,-906,-62
-218,-875,-31
-218,-906,0
-218,-1031,-62
-281,-1062,0
-250,-1375,-125
-125,-1343,0
62,-1125,-250
-62,-1062,-31
-125,-906,-125
-93,-812,-187
-93,-812,-93
-62,-875,-93
-62,-937,-93
-93,-906,-31
-93,-1000,-62
-156,-1062,-62
-62,-1093,-93
-187,-1375,-156
-375,-1437,31
-125,-1062,-312
-187,-937,-281
-281,-1000,-156
-156,-968,-218
-62,-906,-93
-125,-906,-62
-250,-875,-93
-218,-875,-93
-218,-906,0
-250,-937,0
-218,-1000,-31
-312,-1062,0
-31,-1281,-31
-62,-1156,0
-31,-1093,-218
-31,-1125,-93
-125,-1000,-62
-156,-875,-125
-93,-875,-125
-62,-875,-93
-31,-906,-62
-62,-937,-31
-93,-937,-31
-156,-968,-93
-125,-1093,-31
-62,-1125,-93
-281,-1406,93
-218,-1156,-218
-187,-906,-250
-250,-1000,-187
-250,-1000,-156
-125,-937,-156
-125,-906,-62
-218,-906,-31
-250,-906,-62
-187,-906,-62
-218,-906,31
-218,-1062,-62
-375,-1093,62
-125,-1406,0
-31,-1218,31
0,-968,-187
93,-1000,-187
-93,-1000,-31
-125,-875,-187
-93,-843,-125
-62,-906,-93
-31,-937,-62
-62,-937,-93
-125,-937,-31
-125,-968,-62
-156,-1093,-62
-62,-1031,-93
-187,-1375,-62
-250,-1281,-125
-156,-937,-281
-250,-968,-218
-281,-1000,-187
-156,-968,-187
-125,-906,-93
-187,-906,-31
-250,-875,-93
-218,-875,0
-187,-906,-31
-187,-1000,-62
-250,-1062,0
-250,-1312,-62
-125,-1312,0
-93,-1093,-62
31,-1031,-218
31,-1062,-125
-62,-968,-62
-125,-875,-156
-125,-875,-93
-31,-875,-93
0,-937,-93
-62,-937,-31
-93,-937,-31
-125,-968,-62
-156,-1093,-62
-31,-1093,-62
-250,-1437,125
-187,-1187,-187
-125,-875,-250
-250,-937,-187
-281,-1000,-218
-125,-968,-156
-218,-937,0
-250,-906,-62
-218,-906,-31
-187,-875,0
-218,-906,0
-187,-1000,-31
-312,-1031,0
-343,-1062,62
-31,-1312,62
-62,-1156,0
-31,-1000,-218
-31,-1062,-125
-187,-1031,0
-187,-906,-125
-93,-843,-93
-62,-875,-62
-62,-906,-62
-125,-937,-31
-125,-937,0
-156,-1000,-62
-156,-1093,-62
0,-1062,-31
-187,-1406,-62
-312,-1281,-62
-187,-906,-187
-281,-1000,-156
-156,-906,-218
-62,-875,-62
-187,-906,-31
-250,-875,-93
-250,-875,-93
-218,-906,0
-218,-968,0
-218,-1031,-31
-281,-1031,31
-218,-1375,-62
-125,-1281,62
-62,-968,-156
62,-1093,-281
-31,-1062,62
-62,-937,-125
-125,-875,-125
-93,-875,-93
-62,-875,-93
-62,-937,-62
-93,-937,0
-93,-968,-62
-156,-1031,-31
-125,-1093,-93
-62,-1093,-31
-218,-1187,-187
-93,-843,-281
-218,-1000,-187
-281,-1000,-125
-125,-937,-187
-62,-906,-31
-156,-875,-62
-250,-875,-125
-218,-875,-62
-250,-937,0
-218,-937,-31
-187,-1031,-62
-312,-1031,62
-156,-1375,-125
-125,-1281,0
-31,-1062,-156
31,-1125,-218
-125,-1031,-31
-125,-906,-156
-125,-843,-93
-62,-843,-93
-62,-875,-62
-62,-906,-62
-93,-906,-31
-93,-968,-31
-62,-1062,0
-218,-1437,-31
-312,-1343,-62
-187,-968,-312
-281,-968,-250
-281,-1000,-156
-125,-937,-93
-62,-843,-93
-187,-875,-31
-250,-875,-93
-218,-906,-62
-218,-906,31
-187,-906,0
-218,-1031,-31
-343,-1031,31
-250,-1375,-62
-62,-1375,62
-31,-1031,-156
0,-1093,-250
-62,-1031,0
-125,-906,-156
-125,-812,-125
-62,-843,-125
-31,-875,-62
0,-937,-62
-93,-968,-62
-125,-1062,-31
-62,-1125,-62
-125,-1281,-93
-218,-1500,-62
-187,-1093,-187
-93,-843,-281
-187,-1000,-156
-93,-937,-218
0,-875,-125
-62,-843,-31
-187,-843,-31
-250,-906,-31
