-125,-718,-156
-125,-843,-93
-156,-906,-31
-218,-1125,0
-156,-1250,62
-281,-1625,62
-218,-1031,-312
-437,-1156,-250
-375,-1000,-187
-62,-812,-187
0,-718,-125
-187,-718,-125
-281,-750,-125
-250,-843,-31
-250,-1000,0
-312,-1125,-31
-468,-1187,93
-156,-1531,0
-125,-968,-125
31,-1250,-218
-93,-1093,-31
-218,-781,-156
-218,-656,-187
-156,-656,-156
-156,-812,-125
-218,-1093,-93
-187,-1250,31
-187,-1656,-187
-281,-1093,-156
-343,-1031,-406
-625,-1156,-62
-156,-843,-218
62,-718,-187
-156,-718,-31
-250,-718,-125
-218,-781,-62
-250,-1000,0
-343,-1218,156
-281,-1187,125
-125,-1468,125
0,-906,-156
93,-1343,-156
-31,-1093,62
-156,-781,-62
-93,-593,-125
-31,-562,-125
-93,-750,-125
-187,-1031,-31
-187,-1218,31
-93,-1343,187
-343,-1375,31
-312,-1031,-406
-343,-1187,-62
-62,-843,-31
0,-562,-93
-125,-531,-93
-250,-687,-93
-250,-906,31
-250,-1062,-31
-343,-1312,218
-406,-1500,62
-62,-1093,0
125,-1156,-250
-125,-1250,156
-125,-875,-125
-156,-656,-93
-62,-531,-156
-125,-687,-125
-156,-875,-93
-187,-1062,-31
-218,-1281,93
-62,-1156,0
-437,-1531,62
-281,-1031,-500
-281,-1218,-187
62,-687,-125
-31,-593,-156
-250,-750,-125
-187,-875,-62
-218,-1093,-31
-312,-1218,93
-312,-1250,93
0,-1187,0
62,-1093,-187
-31,-1250,31
-156,-968,-62
-156,-750,-93
-156,-593,-125
-125,-718,-156
-125,-937,-93
-156,-1156,-31
-93,-1093,0
-406,-1437,-343
-343,-1093,-468
-375,-1250,-343
-156,-1187,-31
93,-812,-93
31,-687,-31
-187,-750,-125
-250,-843,-31
-312,-1093,62
-406,-1062,93
-31,-1375,31
-31,-968,-125
0,-1312,-125
-187,-1093,0
-187,-781,-125
-156,-625,-187
-125,-656,-156
-93,-906,-156
-156,-968,-93
-250,-1187,-62
-62,-1187,0
-312,-1406,-31
-375,-968,-468
-437,-1281,-343
-93,-968,-62
62,-718,-156
-31,-656,-62
-250,-781,-62
-250,-875,-31
-187,-968,-62
-281,-1218,156
-312,-1250,62
-62,-1156,-31
-93,-1343,31
-93,-1000,-62
-156,-781,-93
-93,-562,-125
-93,-656,-156
-125,-875,-125
-218,-1093,-93
-218,-1218,-31
-125,-1218,-62
-375,-1312,-31
-343,-1093,-500
-406,-1250,-187
-62,-1031,-62
125,-718,-156
-62,-656,-93
-281,-750,-125
-218,-843,-62
-218,-937,-62
-375,-1187,62
-375,-1156,125
0,-1500,-125
-31,-968,-93
-31,-1250,-218
-218,-1125,31
-187,-875,-125
-187,-656,-93
-187,-750,-93
-156,-906,-125
-218,-1093,-62
-156,-1218,62
-312,-1125,-62
-500,-1250,-62
-312,-1093,-468
-218,-1156,-218
-156,-1093,93
-31,-687,-62
-62,-656,-125
-218,-781,-31
-218,-875,31
-187,-968,0
-250,-1218,187
-312,-1062,218
93,-1281,-62
-31,-1031,-93
-93,-1250,-62
-187,-1093,62
-93,-812,-31
-125,-656,-62
-156,-625,-125
-156,-812,-93
-218,-1281,62
-125,-1187,62
-406,-1468,-125
-281,-968,-312
-375,-1187,-312
-312,-1218,0
156,-750,-62
62,-625,-31
-125,-687,-31
-250,-781,-31
-187,-843,31
-187,-1156,62
-375,-1156,187
-250,-1406,0
-62,-1125,0
-31,-1156,-250
-187,-1281,187
-187,-843,-62
-187,-656,-125
-125,-593,-156
-156,-750,-125
-187,-937,-31
-156,-1156,-31
-125,-1250,62
-250,-1218,-31
-312,-968,-468
-250,-1218,-93
-93,-1000,0
-31,-750,-62
-125,-656,-93
-218,-718,-62
-218,-781,-31
-218,-1062,0
-343,-1218,156
-375,-1343,-31
-156,-1281,31
-62,-1125,-156
-93,-1281,125
-125,-937,-31
-125,-687,-62
-62,-531,-187
-125,-656,-125
-187,-906,-31
-156,-1000,-62
-156,-1156,31
-93,-1125,31
-406,-1468,125
-375,-1062,-406
-468,-1250,-156
-156,-1000,-31
-93,-656,-93
-218,-687,-93
-218,-781,-31
-156,-875,0
-250,-1125,31
-343,-1218,156
-281,-1656,-93
-62,-1093,31
93,-1062,-250
-125,-1281,156
-125,-875,-93
-156,-687,-93
-62,-625,-125
-62,-687,-62
-125,-843,-62
-187,-968,-31
-218,-1250,93
-62,-1218,93
-312,-1562,125
-250,-968,-250
-531,-1250,-125
-281,-1000,-62
31,-718,-125
0,-593,-62
-156,-625,-62
-187,-875,31
-250,-1156,93
-375,-1250,218
-218,-1468,-93
-93,-1093,62
125,-1250,-281
0,-1375,218
-125,-937,-62
-187,-625,-125
-93,-500,-187
-62,-562,-187
-93,-843,-93
-156,-1031,0
-218,-1312,62
-31,-1218,0
-468,-1593,0
-375,-1218,-500
-406,-1250,-281
-187,-1000,-62
31,-781,-93
0,-531,-125
-93,-562,-156
-187,-750,-93
-218,-968,0
-312,-1250,93
93,-1531,-125
62,-1218,-187
-31,-1312,-62
-218,-1093,0
-156,-812,-93
-62,-531,-93
-31,-500,-156
-93,-750,-125
-156,-1000,-31
-187,-1218,31
-62,-1156,31
-468,-1656,93
-281,-1031,-500
-406,-1250,-218
-156,-1031,-31
62,-687,-62
0,-562,-125
-156,-718,-31
-250,-843,0
-218,-937,-31
-312,-1156,62
-343,-1093,93
0,-1531,-31
31,-1093,-125
0,-1312,-93
-218,-875,0
-93,-593,-93
-93,-531,-156
